,STATE,ZCTA5,GEOID
12314,36,11236,36047096800
12315,36,11236,36047097000
12316,36,11236,36047097400
12317,36,11236,36047098200
12318,36,11236,36047098400
12319,36,11236,36047098600
12320,36,11236,36047098800
12321,36,11236,36047099000
12322,36,11236,36047099200
12323,36,11236,36047099400
12324,36,11236,36047099600
12325,36,11236,36047099800
12326,36,11236,36047100400
12327,36,11236,36047100600
12328,36,11236,36047100800
12329,36,11236,36047101000
12330,36,11236,36047101200
12331,36,11236,36047101400
12332,36,11236,36047101600
12333,36,11236,36047101800
12334,36,11236,36047102000
12335,36,11236,36047102200
12336,36,11236,36047102400
12337,36,11236,36047102600
12338,36,11236,36047102800
12339,36,11236,36047103400
12340,36,11236,36047109800
12341,36,11237,36047040900
12342,36,11237,36047042700
12343,36,11237,36047042900
12344,36,11237,36047043100
12345,36,11237,36047043300
12346,36,11237,36047043500
12347,36,11237,36047043700
12348,36,11237,36047043900
12349,36,11237,36047044100
12350,36,11237,36047044300
12351,36,11237,36047044500
12352,36,11237,36047044700
12353,36,11237,36047044900
12354,36,11237,36047045300
12355,36,11238,36047015900
12356,36,11238,36047016300
12357,36,11238,36047017700
12358,36,11238,36047017900
12359,36,11238,36047018100
12360,36,11238,36047019300
12361,36,11238,36047019700
12362,36,11238,36047019900
12363,36,11238,36047020100
12364,36,11238,36047020300
12365,36,11238,36047020500
12366,36,11238,36047020700
12367,36,11238,36047021500
12368,36,11238,36047021700
12369,36,11238,36047021900
12370,36,11238,36047022100
12371,36,11238,36047022700
12372,36,11238,36047022900
12373,36,11238,36047023100
12374,36,11238,36047023300
12375,36,11238,36047030500
12376,36,11239,36047105801
12377,36,11239,36047105804
12378,36,11239,36047107000
12379,36,11239,36047107800
12381,36,11354,36081085300
12382,36,11354,36081085500
12383,36,11354,36081086300
12384,36,11354,36081086500
12385,36,11354,36081086900
12386,36,11354,36081087100
12387,36,11354,36081088901
12388,36,11354,36081090700
12389,36,11354,36081091900
12390,36,11354,36081104700
12391,36,11354,36081105900
12392,36,11354,36081115100
12393,36,11354,36081115500
12394,36,11354,36081115700
12395,36,11354,36081115900
12396,36,11354,36081116100
12397,36,11354,36081116300
12398,36,11354,36081116700
12399,36,11354,36081117100
12400,36,11355,36081079701
12401,36,11355,36081079702
12402,36,11355,36081079900
12403,36,11355,36081080301
12404,36,11355,36081083700
12405,36,11355,36081084500
12406,36,11355,36081084900
12407,36,11355,36081085300
12408,36,11355,36081085500
12409,36,11355,36081085700
12410,36,11355,36081085900
12411,36,11355,36081086100
12412,36,11355,36081086300
12413,36,11355,36081087100
12414,36,11355,36081116300
12415,36,11355,36081116700
12416,36,11355,36081118500
12417,36,11355,36081118700
12418,36,11355,36081118900
12419,36,11355,36081119100
12420,36,11355,36081119900
12421,36,11355,36081120100
12422,36,11355,36081120300
12423,36,11355,36081120500
12424,36,11355,36081121500
12425,36,11356,36081090700
12426,36,11356,36081091900
12427,36,11356,36081092500
12428,36,11356,36081092900
12429,36,11356,36081093900
12430,36,11356,36081094500
12431,36,11356,36081094700
12432,36,11357,36081088901
12433,36,11357,36081094500
12434,36,11357,36081097300
12435,36,11357,36081098100
12436,36,11357,36081098700
12437,36,11357,36081099100
12438,36,11357,36081099701
12439,36,11357,36081101700
12440,36,11357,36081102900
12441,36,11357,36081103300
12442,36,11357,36081103900
12443,36,11357,36081104700
12444,36,11357,36081105900
12445,36,11358,36081101700
12446,36,11358,36081105900
12447,36,11358,36081108500
12448,36,11358,36081109900
12449,36,11358,36081113300
12450,36,11358,36081113900
12451,36,11358,36081114100
12452,36,11358,36081114700
12453,36,11358,36081115100
12454,36,11358,36081117100
12455,36,11358,36081117500
12456,36,11358,36081118100
12457,36,11358,36081118500
12458,36,11358,36081119100
12459,36,11358,36081119300
12460,36,11358,36081119500
12461,36,11358,36081119900
12462,36,11358,36081120700
12463,36,11358,36081141700
12464,36,11358,36081142900
12465,36,11358,36081145101
12466,36,11358,36081145900
12468,36,11360,36081099701
12469,36,11360,36081099703
12470,36,11360,36081099704
12471,36,11360,36081099705
12472,36,11360,36081108500
12473,36,11360,36081109300
12474,36,11361,36081109300
12475,36,11361,36081109700
12476,36,11361,36081109900
12477,36,11361,36081111300
12478,36,11361,36081112300
12479,36,11361,36081112900
12480,36,11361,36081113300
12481,36,11361,36081118100
12482,36,11361,36081138501
12483,36,11361,36081144100
12484,36,11361,36081144700
12485,36,11361,36081145102
12486,36,11361,36081146300
12487,36,11361,36081146700
12488,36,11361,36081147100
12489,36,11362,36081138502
12490,36,11362,36081147900
12491,36,11362,36081150701
12492,36,11362,36081150702
12493,36,11362,36081152901
12494,36,11362,36081152902
12495,36,11363,36081147900
12496,36,11363,36081148300
12497,36,11364,36081128300
12498,36,11364,36081129102
12499,36,11364,36081129103
12500,36,11364,36081129104
12501,36,11364,36081136700
12502,36,11364,36081137700
12503,36,11364,36081138501
12504,36,11364,36081139900
12505,36,11364,36081140300
12506,36,11364,36081140901
12507,36,11364,36081140902
12508,36,11364,36081142900
12509,36,11364,36081143500
12510,36,11364,36081144100
12511,36,11364,36081145102
12512,36,11365,36081120700
12513,36,11365,36081121100
12514,36,11365,36081121500
12515,36,11365,36081122300
12516,36,11365,36081122701
12517,36,11365,36081122702
12518,36,11365,36081124100
12519,36,11365,36081124700
12520,36,11365,36081125700
12521,36,11365,36081133300
12522,36,11365,36081134100
12523,36,11365,36081134700
12524,36,11365,36081140902
12525,36,11365,36081141700
12526,36,11365,36081142900
12527,36,11366,36081077904
12528,36,11366,36081124100
12529,36,11366,36081124700
12530,36,11366,36081125700
12531,36,11366,36081127700
12532,36,11366,36081128300
12533,36,11366,36081133300
12534,36,11366,36081133900
12535,36,11366,36081134700
12536,36,11367,36081038302
12537,36,11367,36081077902
12538,36,11367,36081077903
12539,36,11367,36081077904
12540,36,11367,36081077905
12541,36,11367,36081077906
12542,36,11367,36081077907
12543,36,11367,36081077908
12544,36,11367,36081079300
12545,36,11367,36081080302
12546,36,11367,36081080900
12547,36,11367,36081083700
12548,36,11367,36081122702
12549,36,11368,36081037300
12550,36,11368,36081037500
12551,36,11368,36081037700
12552,36,11368,36081037900
12553,36,11368,36081038100
12554,36,11368,36081038301
12555,36,11368,36081038302
12556,36,11368,36081039900
12557,36,11368,36081040100
12558,36,11368,36081040300
12559,36,11368,36081040500
12560,36,11368,36081040700
12561,36,11368,36081040900
12562,36,11368,36081041100
12563,36,11368,36081041300
12564,36,11368,36081041500
12565,36,11368,36081042700
12566,36,11368,36081043701
12567,36,11368,36081043702
12568,36,11368,36081043900
12569,36,11368,36081044301
12570,36,11368,36081044302
12571,36,11368,36081045500
12572,36,11368,36081046500
12573,36,11369,36081032900
12574,36,11369,36081033700
12575,36,11369,36081033900
12576,36,11369,36081034700
12577,36,11369,36081035100
12578,36,11369,36081035300
12579,36,11369,36081035700
12580,36,11369,36081036100
12581,36,11369,36081036300
12582,36,11369,36081036500
12583,36,11369,36081036700
12584,36,11369,36081037100
12585,36,11369,36081037300
12586,36,11370,36005000100
12587,36,11370,36081012301
12588,36,11370,36081013500
12589,36,11370,36081030902
12590,36,11370,36081030903
12591,36,11370,36081030904
12592,36,11370,36081031700
12593,36,11370,36081032700
12594,36,11370,36081032900
12595,36,11370,36081033700
12597,36,11372,36081026500
12598,36,11372,36081026700
12599,36,11372,36081026901
12600,36,11372,36081027300
12601,36,11372,36081027500
12602,36,11372,36081027700
12603,36,11372,36081027900
12604,36,11372,36081028100
12605,36,11372,36081028300
12606,36,11372,36081028500
12607,36,11372,36081028700
12608,36,11372,36081028900
12609,36,11372,36081029100
12610,36,11372,36081033900
12611,36,11372,36081037500
12612,36,11373,36081026700
12613,36,11373,36081026901
12614,36,11373,36081026902
12615,36,11373,36081027100
12616,36,11373,36081044302
12617,36,11373,36081045700
12618,36,11373,36081045900
12619,36,11373,36081046100
12620,36,11373,36081046300
12621,36,11373,36081046500
12622,36,11373,36081046700
12623,36,11373,36081046900
12624,36,11373,36081047100
12625,36,11373,36081047300
12626,36,11373,36081047500
12627,36,11373,36081047900
12628,36,11373,36081048100
12629,36,11373,36081048300
12630,36,11373,36081048500
12631,36,11373,36081048900
12632,36,11373,36081049900
12633,36,11373,36081050500
12634,36,11373,36081050700
12635,36,11373,36081068300
12636,36,11373,36081068700
12637,36,11374,36081050500
12638,36,11374,36081063700
12639,36,11374,36081067900
12640,36,11374,36081068700
12641,36,11374,36081069300
12642,36,11374,36081069500
12643,36,11374,36081069701
12644,36,11374,36081069702
12645,36,11374,36081070300
12646,36,11374,36081071100
12647,36,11374,36081071304
12648,36,11374,36081071306
12649,36,11374,36081071701
12650,36,11374,36081071702
12651,36,11374,36081071900
12652,36,11374,36081072100
12653,36,11375,36081038302
12654,36,11375,36081043701
12655,36,11375,36081064500
12656,36,11375,36081070700
12657,36,11375,36081070900
12658,36,11375,36081071100
12659,36,11375,36081071303
12660,36,11375,36081071304
12661,36,11375,36081071305
12662,36,11375,36081071306
12663,36,11375,36081071900
12664,36,11375,36081072100
12665,36,11375,36081072300
12666,36,11375,36081072900
12667,36,11375,36081073100
12668,36,11375,36081073700
12669,36,11375,36081073900
12670,36,11375,36081074100
12671,36,11375,36081074300
12672,36,11375,36081074500
12673,36,11375,36081074700
12674,36,11375,36081074900
12675,36,11375,36081075701
12676,36,11375,36081075702
12677,36,11375,36081076901
12678,36,11375,36081076902
12679,36,11377,36081014100
12680,36,11377,36081016300
12681,36,11377,36081016900
12682,36,11377,36081018300
12683,36,11377,36081018501
12684,36,11377,36081018502
12685,36,11377,36081018700
12686,36,11377,36081020500
12687,36,11377,36081022900
12688,36,11377,36081023500
12689,36,11377,36081024300
12690,36,11377,36081024500
12691,36,11377,36081024700
12692,36,11377,36081024900
12693,36,11377,36081025100
12694,36,11377,36081025301
12695,36,11377,36081025302
12696,36,11377,36081025500
12697,36,11377,36081025700
12698,36,11377,36081025900
12699,36,11377,36081026100
12700,36,11377,36081026300
12701,36,11377,36081026500
12702,36,11377,36081029100
12703,36,11377,36081029300
12704,36,11377,36081029500
12705,36,11377,36081029700
12706,36,11377,36081029900
12707,36,11377,36081030902
12708,36,11377,36081048300
12709,36,11377,36081048500
12710,36,11377,36081048900
12711,36,11377,36081049301
12712,36,11377,36081051300
12713,36,11377,36081051500
12714,36,11378,36081019900
12715,36,11378,36081020500
12716,36,11378,36081021900
12717,36,11378,36081022900
12718,36,11378,36081049301
12719,36,11378,36081049302
12720,36,11378,36081049500
12721,36,11378,36081049700
12722,36,11378,36081051100
12723,36,11378,36081051300
12724,36,11378,36081051500
12725,36,11378,36081051700
12726,36,11378,36081052100
12727,36,11378,36081052500
12728,36,11378,36081053100
12729,36,11378,36081053500
12730,36,11378,36081059500
12731,36,11378,36081059900
12732,36,11378,36081060100
12733,36,11378,36081060701
12734,36,11378,36081066701
12735,36,11378,36081066900
12736,36,11379,36081050500
12737,36,11379,36081050700
12738,36,11379,36081060100
12739,36,11379,36081060300
12740,36,11379,36081060701
12741,36,11379,36081061301
12742,36,11379,36081061302
12743,36,11379,36081061900
12744,36,11379,36081062100
12745,36,11379,36081065501
12746,36,11379,36081065702
12747,36,11379,36081065703
12748,36,11379,36081065900
12749,36,11379,36081066100
12750,36,11379,36081066300
12751,36,11379,36081066501
12752,36,11379,36081066701
12753,36,11379,36081066900
12754,36,11379,36081067100
12755,36,11379,36081067700
12756,36,11379,36081067900
12757,36,11385,36081053500
12758,36,11385,36081053900
12759,36,11385,36081054500
12760,36,11385,36081054700
12761,36,11385,36081054900
12762,36,11385,36081055100
12763,36,11385,36081055300
12764,36,11385,36081055500
12765,36,11385,36081055700
12766,36,11385,36081055900
12767,36,11385,36081056100
12768,36,11385,36081056500
12769,36,11385,36081056700
12770,36,11385,36081057700
12771,36,11385,36081057900
12772,36,11385,36081058100
12773,36,11385,36081058300
12774,36,11385,36081058500
12775,36,11385,36081058700
12776,36,11385,36081058900
12777,36,11385,36081059100
12778,36,11385,36081059300
12779,36,11385,36081059500
12780,36,11385,36081060300
12781,36,11385,36081061301
12782,36,11385,36081062100
12783,36,11385,36081062300
12784,36,11385,36081062500
12785,36,11385,36081062700
12786,36,11385,36081062900
12787,36,11385,36081063301
12788,36,11385,36081063302
12789,36,11385,36081063500
12790,36,11385,36081063700
12791,36,11385,36081063900
12792,36,11411,36081038400
12793,36,11411,36081051600
12794,36,11411,36081053401
12795,36,11411,36081059000
12796,36,11411,36081059200
12797,36,11411,36081059400
12798,36,11411,36081059600
12799,36,11411,36081059800
12800,36,11411,36081060000
12801,36,11411,36081060600
12802,36,11411,36081060800
12803,36,11411,36081061000
12804,36,11411,36081061200
12805,36,11411,36081061400
12806,36,11411,36081062200
12807,36,11412,36081036600
12808,36,11412,36081037600
12809,36,11412,36081038400
12810,36,11412,36081039400
12811,36,11412,36081039800
12812,36,11412,36081040000
12813,36,11412,36081040200
12814,36,11412,36081040400
12815,36,11412,36081042400
12816,36,11412,36081044400
12817,36,11412,36081050400
12818,36,11412,36081050600
12819,36,11412,36081050800
12820,36,11412,36081051000
12821,36,11412,36081051800
12822,36,11412,36081052000
12823,36,11412,36081052200
12824,36,11412,36081052400
12825,36,11412,36081052600
12826,36,11412,36081052800
12827,36,11412,36081053000
12828,36,11412,36081053200
12829,36,11413,36081032000
12830,36,11413,36081032800
12831,36,11413,36081033000
12832,36,11413,36081035200
12833,36,11413,36081035800
12834,36,11413,36081036600
12835,36,11413,36081037600
12836,36,11413,36081061601
12837,36,11413,36081061800
12838,36,11413,36081062000
12839,36,11413,36081062400
12840,36,11413,36081062600
12841,36,11413,36081063000
12842,36,11413,36081063200
12843,36,11413,36081064600
12844,36,11413,36081065000
12845,36,11413,36081065400
12846,36,11413,36081066400
12847,36,11413,36081068000
12848,36,11413,36081068200
12849,36,11413,36081069000
12850,36,11413,36081069400
12851,36,11414,36081006201
12852,36,11414,36081006202
12853,36,11414,36081088400
12854,36,11414,36081089200
12855,36,11415,36081013200
12856,36,11415,36081013400
12857,36,11415,36081013600
12858,36,11415,36081013800
12859,36,11415,36081014000
12860,36,11415,36081021600
12861,36,11415,36081077300
12862,36,11415,36081077500
12863,36,11416,36081003200
12864,36,11416,36081003400
12865,36,11416,36081003600
12866,36,11416,36081003800
12867,36,11416,36081004001
12868,36,11416,36081004200
12869,36,11416,36081004401
12870,36,11416,36081005200
12871,36,11416,36081005400
12872,36,11416,36081011000
12873,36,11416,36081011200
12874,36,11416,36081011400
12875,36,11416,36081011600
12876,36,11417,36081004002
12877,36,11417,36081004401
12878,36,11417,36081005000
12879,36,11417,36081005200
12880,36,11417,36081005400
12881,36,11417,36081005800
12882,36,11417,36081008600
12883,36,11417,36081008800
12884,36,11417,36081009400
12885,36,11417,36081009600
12886,36,11417,36081009800
12887,36,11417,36081011200
12888,36,11417,36081086400
12889,36,11418,36081002400
12890,36,11418,36081002600
12891,36,11418,36081002800
12892,36,11418,36081012200
12893,36,11418,36081012400
12894,36,11418,36081012601
12895,36,11418,36081012602
12896,36,11418,36081012800
12897,36,11418,36081013000
12898,36,11418,36081013200
12899,36,11418,36081013400
12900,36,11418,36081013800
12901,36,11418,36081014000
12902,36,11418,36081014201
12903,36,11418,36081014202
12904,36,11418,36081014400
12905,36,11418,36081021600
12906,36,11418,36081064102
12907,36,11418,36081077300
12908,36,11418,36081077500
12909,36,11419,36081009600
12910,36,11419,36081009800
12911,36,11419,36081010000
12912,36,11419,36081010400
12913,36,11419,36081010600
12914,36,11419,36081010800
12915,36,11419,36081011000
12916,36,11419,36081011800
12917,36,11419,36081012000
12918,36,11419,36081014202
12919,36,11419,36081014800
12920,36,11419,36081015000
12921,36,11419,36081015200
12922,36,11419,36081015400
12923,36,11419,36081015600
12924,36,11419,36081015801
12925,36,11419,36081015802
12926,36,11419,36081016400
12927,36,11419,36081016600
12928,36,11420,36081009600
12929,36,11420,36081010000
12930,36,11420,36081010200
12931,36,11420,36081010400
12932,36,11420,36081010600
12933,36,11420,36081016600
12934,36,11420,36081016800
12935,36,11420,36081017000
12936,36,11420,36081017200
12937,36,11420,36081017400
12938,36,11420,36081017600
12939,36,11420,36081017800
12940,36,11420,36081018000
12941,36,11420,36081081400
12942,36,11420,36081081800
12943,36,11420,36081083800
12944,36,11420,36081084000
12945,36,11420,36081084601
12946,36,11420,36081084602
12947,36,11420,36081086400
12948,36,11421,36081000200
12949,36,11421,36081000400
12950,36,11421,36081000600
12951,36,11421,36081000800
12952,36,11421,36081001000
12953,36,11421,36081001200
12954,36,11421,36081001400
12955,36,11421,36081001600
12956,36,11421,36081001800
12957,36,11421,36081002000
12958,36,11421,36081002200
12959,36,11421,36081002400
12960,36,11421,36081002800
12961,36,11421,36081003000
12962,36,11421,36081064101
12963,36,11421,36081064102
12964,36,11422,36081061601
12965,36,11422,36081061602
12966,36,11422,36081061800
12967,36,11422,36081063200
12968,36,11422,36081063800
12969,36,11422,36081064600
12970,36,11422,36081065000
12971,36,11422,36081065400
12972,36,11422,36081065600
12973,36,11422,36081066000
12974,36,11422,36081066400
12975,36,11422,36081069400
12976,36,11423,36081040400
12977,36,11423,36081044400
12978,36,11423,36081046800
12979,36,11423,36081047000
12980,36,11423,36081047200
12981,36,11423,36081047600
12982,36,11423,36081047800
12983,36,11423,36081048000
12984,36,11423,36081048200
12985,36,11423,36081048400
12986,36,11423,36081050000
12987,36,11423,36081050201
12988,36,11423,36081050202
12989,36,11423,36081051000
12990,36,11423,36081127700
12993,36,11426,36081056400
12994,36,11426,36081155102
12995,36,11426,36081156700
12996,36,11426,36081157101
12997,36,11426,36081157102
12998,36,11426,36081161700
12999,36,11426,36081162100
13000,36,11427,36081047800
13001,36,11427,36081048400
13002,36,11427,36081049200
13003,36,11427,36081054800
13004,36,11427,36081055200
13005,36,11427,36081055400
13006,36,11427,36081055600
13007,36,11427,36081129102
13008,36,11427,36081130100
13009,36,11427,36081156700
13010,36,11427,36081162100
13011,36,11428,36081048400
13012,36,11428,36081049600
13013,36,11428,36081051200
13014,36,11428,36081054000
13015,36,11428,36081054200
13016,36,11428,36081055400
13017,36,11428,36081055600
13018,36,11428,36081055800
13019,36,11428,36081056000
13020,36,11428,36081056200
13021,36,11428,36081056400
13022,36,11428,36081056600
13023,36,11428,36081056800
13024,36,11428,36081162100
13025,36,11429,36081051000
13026,36,11429,36081051200
13027,36,11429,36081051600
13028,36,11429,36081053401
13029,36,11429,36081053601
13030,36,11429,36081053800
13031,36,11429,36081054000
13032,36,11429,36081056800
13033,36,11429,36081058000
13034,36,11429,36081058200
13035,36,11429,36081059000
13036,36,11429,36081059200
13039,36,11432,36081023000
13040,36,11432,36081023600
13041,36,11432,36081024000
13042,36,11432,36081044400
13043,36,11432,36081044601
13044,36,11432,36081044602
13045,36,11432,36081044800
13046,36,11432,36081045000
13047,36,11432,36081045200
13048,36,11432,36081045400
13049,36,11432,36081045600
13050,36,11432,36081045800
13051,36,11432,36081046000
13052,36,11432,36081046200
13053,36,11432,36081046400
13054,36,11432,36081046600
13055,36,11432,36081046800
13056,36,11432,36081047200
13057,36,11432,36081077905
13058,36,11432,36081126500
13059,36,11432,36081126700
13060,36,11432,36081127700
13061,36,11433,36081020400
13062,36,11433,36081020800
13063,36,11433,36081024600
13064,36,11433,36081025400
13065,36,11433,36081025800
13066,36,11433,36081026000
13067,36,11433,36081026200
13068,36,11433,36081026400
13069,36,11433,36081026600
13070,36,11433,36081027000
13071,36,11433,36081041400
13072,36,11433,36081042400
13073,36,11433,36081043400
13074,36,11433,36081044000
13075,36,11433,36081044400
13076,36,11433,36081044601
13077,36,11434,36081018401
13078,36,11434,36081019000
13079,36,11434,36081026600
13080,36,11434,36081027000
13081,36,11434,36081027200
13082,36,11434,36081027400
13083,36,11434,36081027600
13084,36,11434,36081027800
13085,36,11434,36081028000
13086,36,11434,36081028200
13087,36,11434,36081028400
13088,36,11434,36081028800
13089,36,11434,36081029400
13090,36,11434,36081030600
13091,36,11434,36081032000
13092,36,11434,36081033000
13093,36,11434,36081033401
13094,36,11434,36081033402
13095,36,11434,36081035200
13096,36,11434,36081036600
13097,36,11434,36081036800
13098,36,11434,36081042400
13099,36,11434,36081042600
13100,36,11434,36081043200
13101,36,11435,36081019000
13102,36,11435,36081019200
13103,36,11435,36081019400
13104,36,11435,36081019600
13105,36,11435,36081019800
13106,36,11435,36081020200
13107,36,11435,36081020400
13108,36,11435,36081020600
13109,36,11435,36081020800
13110,36,11435,36081021200
13111,36,11435,36081021400
13112,36,11435,36081022001
13113,36,11435,36081022002
13114,36,11435,36081023000
13115,36,11435,36081023200
13116,36,11435,36081023800
13117,36,11435,36081024000
13118,36,11435,36081025400
13119,36,11435,36081026000
13120,36,11435,36081026200
13121,36,11435,36081027000
13122,36,11435,36081077905
13123,36,11436,36081018200
13124,36,11436,36081018401
13125,36,11436,36081018402
13126,36,11436,36081018600
13127,36,11436,36081018800
13128,36,11436,36081019000
13129,36,11436,36081019200
13130,36,11436,36081078800
13131,36,11436,36081079000
13132,36,11436,36081079200
13378,36,11691,36081097202
13379,36,11691,36081097203
13380,36,11691,36081097204
13381,36,11691,36081099200
13382,36,11691,36081099801
13383,36,11691,36081099802
13384,36,11691,36081100801
13385,36,11691,36081100802
13386,36,11691,36081101001
13387,36,11691,36081101002
13388,36,11691,36081103201
13389,36,11691,36081103202
13390,36,11692,36081094202
13391,36,11692,36081094203
13392,36,11692,36081095400
13393,36,11692,36081096400
13394,36,11692,36081097202
13395,36,11692,36081097203
13396,36,11692,36081097204
13397,36,11693,36081094201
13398,36,11693,36081094202
13399,36,11693,36081094203
13400,36,11693,36081107201
13401,36,11694,36081091800
13402,36,11694,36081092200
13403,36,11694,36081092800
13404,36,11694,36081093401
13405,36,11694,36081093402
13406,36,11694,36081093800
13407,36,11694,36081094201
13408,36,11697,36081091601
13409,36,11697,36081091602
13410,36,11697,36081091800
